/Users/michaeljardine/.densitycount/models/pv20_1527600777_firsttestmodel_,Filename: ,Frame number: ,Predicted count: ,Corrected count: ,CI 
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-166.png,1,22.831006365354519,25.860948036446061,0.53699171644769095
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-167.png,1,8.8116431583496357,9.3799274272853239,0.65995164524736438
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-168.png,1,14.428115037640104,15.982594568907494,0.60448194547549861
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-169.png,1,15.185828910053768,16.873355280553575,0.5975616239250634
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-170.png,1,12.667453800057448,13.912779149056512,0.62111008577777582
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-171.png,1,45.082943590506488,52.020098818575654,0.49586426524420801
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-172.png,1,42.141363011093837,48.562006647271943,0.48789941597910769
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-173.png,1,22.233874088283862,25.158965412878732,0.54104612674245445
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-174.png,1,30.666798487030821,35.072625452858226,0.49664091672974564
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-175.png,1,14.427719081025725,15.982129086344159,0.60448559989497497
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-176.png,1,8.6953219741403807,9.2431814277753865,0.66117069420195307
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-177.png,1,27.150793608459153,30.939245925555905,0.51163499463459416
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-178.png,1,9.1915584552688827,9.8265519811832487,0.65598836880562494
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-179.png,1,25.930826302471615,29.505064785114616,0.51805807662840664
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-180.png,1,14.193542741340622,15.706833766325659,0.60665375817201905
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-181.png,1,17.135291747504724,19.16512393840307,0.58045458757562685
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-182.png,1,16.007162215497672,17.838906349752463,0.59022879942519424
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-183.png,1,22.283557678360264,25.217372935381405,0.54070398859079205
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-184.png,1,19.637773047007801,22.107015468151154,0.5600862128364632
Tue May 29 15:00:20 2018,/Users/michaeljardine/Desktop/Agar photos/Round 1/M/M-185.png,1,15.329075306071623,17.04175428485205,0.5962699317681448
