S_gradiant,Time poimts,coverage
0.055444444,9,300
0.051944444,9,300
0.048833333,9,300
0.043055556,9,300
0.055444444,9,300
0.051944444,9,300
0.038388889,9,300
0.039611111,9,300
0.049833333,9,300
0.0515,9,300
0.052333333,9,300
0.056055556,9,300
0.049111111,9,300
0.0525,9,300
0.050388889,9,300
0.042777778,9,300
0.049,9,300
0.059333333,9,300
0.048888889,9,300
0.051444444,9,300
0.054555556,9,300
0.041333333,9,300
0.055777778,9,300
0.053277778,9,300
0.051444444,9,300
0.053222222,9,300
0.048444444,9,300
0.0545,9,300
0.056666667,9,300
0.0555,9,300
0.042222222,9,300
0.053333333,9,300
0.042111111,9,300
0.052166667,9,300
0.071944444,9,300
0.042277778,9,300
0.037944444,9,300
0.051833333,9,300
0.045888889,9,300
0.037388889,9,300
0.0485,9,300
0.059888889,9,300
0.05,9,300
0.055833333,9,300
0.046611111,9,300
0.046722222,9,300
0.0485,9,300
0.050166667,9,300
0.049888889,9,300
0.054277778,9,300
0.056277778,9,300
0.045,9,300
0.0425,9,300
0.042722222,9,300
0.054166667,9,300
0.048166667,9,300
0.059222222,9,300
0.056333333,9,300
0.046055556,9,300
0.053055556,9,300
0.047277778,9,300
0.050277778,9,300
0.041944444,9,300
0.043055556,9,300
0.045888889,9,300
0.046222222,9,300
0.045277778,9,300
0.055222222,9,300
0.045722222,9,300
0.049611111,9,300
0.050944444,9,300
0.057166667,9,300
0.049444444,9,300
0.045388889,9,300
0.044166667,9,300
0.039277778,9,300
0.046388889,9,300
0.053555556,9,300
0.056055556,9,300
0.044888889,9,300
0.052888889,9,300
0.042888889,9,300
0.038777778,9,300
0.049833333,9,300
0.054888889,9,300
0.043777778,9,300
0.047166667,9,300
0.050222222,9,300
0.046666667,9,300
0.042777778,9,300
0.044111111,9,300
0.0545,9,300
0.045722222,9,300
0.041111111,9,300
0.042111111,9,300
0.054555556,9,300
0.053888889,9,300
0.050666667,9,300
0.051055556,9,300
0.047888889,9,300
0.047388889,9,300
0.057055556,9,300
0.035722222,9,300
0.058,9,300
0.045555556,9,300
0.056777778,9,300
0.044277778,9,300
0.055666667,9,300
0.056888889,9,300
0.047777778,9,300
0.059333333,9,300
0.049666667,9,300
0.042055556,9,300
0.043055556,9,300
0.048555556,9,300
0.042,9,300
0.049611111,9,300
0.050111111,9,300
0.041277778,9,300
0.037444444,9,300
0.037555556,9,300
0.046888889,9,300
0.049666667,9,300
0.049555556,9,300
0.054111111,9,300
0.045555556,9,300
0.040555556,9,300
0.048611111,9,300
0.053555556,9,300
0.058388889,9,300
0.057833333,9,300
0.047333333,9,300
0.046166667,9,300
0.057,9,300
0.048944444,9,300
0.044444444,9,300
0.050666667,9,300
0.059666667,9,300
0.048166667,9,300
0.054722222,9,300
0.054277778,9,300
0.054111111,9,300
0.060055556,9,300
0.057,9,300
0.053611111,9,300
0.054944444,9,300
0.036222222,9,300
0.065333333,9,300
0.050666667,9,300
0.044555556,9,300
0.051388889,9,300
0.056055556,9,300
0.052722222,9,300
0.047777778,9,300
0.053666667,9,300
0.046944444,9,300
0.069166667,9,300
0.0485,9,300
0.060166667,9,300
0.039833333,9,300
0.056888889,9,300
0.0535,9,300
0.045333333,9,300
0.042388889,9,300
0.055888889,9,300
0.054888889,9,300
0.043333333,9,300
0.05,9,300
0.053666667,9,300
0.042722222,9,300
0.041944444,9,300
0.052833333,9,300
0.049555556,9,300
0.045666667,9,300
0.039944444,9,300
0.043388889,9,300
0.051555556,9,300
0.0535,9,300
0.055611111,9,300
0.047055556,9,300
0.055444444,9,300
0.043222222,9,300
0.034666667,9,300
0.049111111,9,300
0.059611111,9,300
0.052833333,9,300
0.066111111,9,300
0.052777778,9,300
0.064555556,9,300
0.043166667,9,300
0.049555556,9,300
0.057222222,9,300
0.042333333,9,300
0.039666667,9,300
0.047611111,9,300
0.053,9,300
0.049055556,9,300
0.046111111,9,300
0.054888889,9,300
0.043611111,9,300
0.049222222,9,300
0.049222222,9,300
0.053,9,300
0.054333333,9,300
0.052222222,9,300
0.056888889,9,300
0.047055556,9,300
0.040944444,9,300
0.054666667,9,300
0.058722222,9,300
0.049166667,9,300
0.048333333,9,300
0.040722222,9,300
0.044111111,9,300
0.052222222,9,300
0.051,9,300
0.046055556,9,300
0.052944444,9,300
0.054333333,9,300
0.0555,9,300
0.055777778,9,300
0.060777778,9,300
0.052611111,9,300
0.049222222,9,300
0.050388889,9,300
0.044722222,9,300
0.0555,9,300
0.046111111,9,300
0.049944444,9,300
0.048444444,9,300
0.046277778,9,300
0.043277778,9,300
0.052222222,9,300
0.047611111,9,300
0.046944444,9,300
0.046,9,300
0.048777778,9,300
0.052388889,9,300
0.043555556,9,300
0.0545,9,300
0.046777778,9,300
0.055833333,9,300
0.069555556,9,300
0.048722222,9,300
0.049611111,9,300
0.0565,9,300
0.049611111,9,300
0.057444444,9,300
0.047388889,9,300
0.050055556,9,300
0.055388889,9,300
0.053333333,9,300
0.048777778,9,300
0.061,9,300
0.049833333,9,300
0.042444444,9,300
0.050555556,9,300
0.051,9,300
0.051833333,9,300
0.058055556,9,300
0.0605,9,300
0.044166667,9,300
0.049555556,9,300
0.041166667,9,300
0.0565,9,300
0.049833333,9,300
0.056,9,300
0.049944444,9,300
0.052444444,9,300
0.053166667,9,300
0.0455,9,300
0.055166667,9,300
0.058611111,9,300
0.055722222,9,300
0.0455,9,300
0.049222222,9,300
0.041888889,9,300
0.061055556,9,300
0.042,9,300
0.055111111,9,300
0.048833333,9,300
0.048666667,9,300
0.046833333,9,300
0.049444444,9,300
0.054944444,9,300
0.057333333,9,300
0.052,9,300
0.040055556,9,300
0.055277778,9,300
0.045611111,9,300
0.046222222,9,300
0.044944444,9,300
0.0515,9,300
0.057,9,300
0.057055556,9,300
0.054944444,9,300
0.059277778,9,300
0.048722222,9,300
0.064555556,9,300
0.054777778,9,300
0.056055556,9,300
0.049222222,9,300
0.044944444,9,300
0.050111111,9,300
0.060333333,9,300
0.061444444,9,300
0.065555556,9,300
0.06,9,300
0.056277778,9,300
0.041055556,9,300
0.042,9,300
0.058944444,9,300
0.044222222,9,300
0.057111111,9,300
0.045111111,9,300
0.048777778,9,300
0.042722222,9,300
0.041666667,9,300
0.048111111,9,300
0.046388889,9,300
0.0635,9,300
0.055611111,9,300
0.037888889,9,300
0.050166667,9,300
0.047666667,9,300
0.047,9,300
0.0405,9,300
0.044166667,9,300
0.0465,9,300
0.0575,9,300
0.054166667,9,300
0.052222222,9,300
0.0505,9,300
0.051666667,9,300
0.051777778,9,300
0.050888889,9,300
0.057666667,9,300
0.046166667,9,300
0.058055556,9,300
0.046,9,300
0.053666667,9,300
0.048055556,9,300
0.047222222,9,300
0.047666667,9,300
0.058444444,9,300
0.041277778,9,300
0.051666667,9,300
0.051333333,9,300
0.045611111,9,300
0.0405,9,300
0.041055556,9,300
0.048944444,9,300
0.054111111,9,300
0.047333333,9,300
0.054388889,9,300
0.040833333,9,300
0.044055556,9,300
0.052277778,9,300
0.039055556,9,300
0.046888889,9,300
0.042944444,9,300
0.050444444,9,300
0.038777778,9,300
0.055944444,9,300
0.049722222,9,300
0.053277778,9,300
0.042722222,9,300
0.041222222,9,300
0.061222222,9,300
0.0515,9,300
0.049444444,9,300
0.051666667,9,300
0.054055556,9,300
0.033388889,9,300
0.0525,9,300
0.047555556,9,300
0.044944444,9,300
0.032333333,9,300
0.044222222,9,300
0.047944444,9,300
0.060833333,9,300
0.047888889,9,300
0.047611111,9,300
0.047777778,9,300
0.056333333,9,300
0.032611111,9,300
0.0495,9,300
0.054,9,300
0.044555556,9,300
0.047166667,9,300
0.056222222,9,300
0.0545,9,300
0.044,9,300
0.052777778,9,300
0.039777778,9,300
0.046944444,9,300
0.048222222,9,300
0.047611111,9,300
0.046166667,9,300
0.048,9,300
0.041666667,9,300
0.046944444,9,300
0.0495,9,300
0.071777778,9,300
0.050888889,9,300
0.056,9,300
0.053666667,9,300
0.043111111,9,300
0.052,9,300
0.052277778,9,300
0.045444444,9,300
0.046111111,9,300
0.054111111,9,300
0.0505,9,300
0.051055556,9,300
0.054444444,9,300
0.052666667,9,300
0.058055556,9,300
0.051666667,9,300
0.046722222,9,300
0.043277778,9,300
0.058222222,9,300
0.042833333,9,300
0.044888889,9,300
0.040833333,9,300
0.052222222,9,300
0.043111111,9,300
0.050222222,9,300
0.055166667,9,300
0.057555556,9,300
0.033444444,9,300
0.058944444,9,300
0.060888889,9,300
0.052388889,9,300
0.052222222,9,300
0.050722222,9,300
0.057777778,9,300
0.06,9,300
0.054111111,9,300
0.053888889,9,300
0.056444444,9,300
0.052333333,9,300
0.061,9,300
0.046444444,9,300
0.057333333,9,300
0.0495,9,300
0.047055556,9,300
0.045166667,9,300
0.048277778,9,300
0.044222222,9,300
0.050333333,9,300
0.059555556,9,300
0.055333333,9,300
0.055888889,9,300
0.043944444,9,300
0.0435,9,300
0.063444444,9,300
0.054388889,9,300
0.056333333,9,300
0.045444444,9,300
0.050777778,9,300
0.053388889,9,300
0.063333333,9,300
0.048944444,9,300
0.052333333,9,300
0.055,9,300
0.0495,9,300
0.060333333,9,300
0.049833333,9,300
0.044611111,9,300
0.058722222,9,300
0.040555556,9,300
0.054444444,9,300
0.056944444,9,300
0.036055556,9,300
0.054444444,9,300
0.049222222,9,300
0.040055556,9,300
0.053944444,9,300
0.048722222,9,300
0.057666667,9,300
0.051333333,9,300
0.053833333,9,300
0.053277778,9,300
0.058833333,9,300
0.055611111,9,300
0.050222222,9,300
0.0455,9,300
0.046,9,300
0.051666667,9,300
0.050277778,9,300
0.047722222,9,300
0.053333333,9,300
0.054444444,9,300
0.051166667,9,300
0.050444444,9,300
0.037444444,9,300
0.049944444,9,300
0.055722222,9,300
0.057888889,9,300
0.050722222,9,300
0.0515,9,300
0.055444444,9,300
0.038444444,9,300
0.041944444,9,300
0.053611111,9,300
0.052166667,9,300
0.045722222,9,300
0.052111111,9,300
0.041166667,9,300
0.049277778,9,300
0.053833333,9,300
0.054111111,9,300
0.049944444,9,300
0.055833333,9,300
0.045166667,9,300
0.043333333,9,300
0.053555556,9,300
0.045888889,9,300
0.044944444,9,300
0.051833333,9,300
0.044611111,9,300
0.067111111,9,300
0.052888889,9,300
0.047777778,9,300
0.056111111,9,300
0.048777778,9,300
0.050666667,9,300
0.044444444,9,300
0.056333333,9,300
0.050555556,9,300
0.055777778,9,300
0.026666667,9,300
0.053888889,9,300
0.0515,9,300
0.046555556,9,300
0.048944444,9,300
0.048666667,9,300
0.051888889,9,300
0.054222222,9,300
0.0465,9,300
0.045777778,9,300
0.042277778,9,300
0.055222222,9,300
0.056055556,9,300
0.041,9,300
0.047166667,9,300
0.048277778,9,300
0.050055556,9,300
0.056944444,9,300
0.044666667,9,300
0.040111111,9,300
0.050222222,9,300
0.035944444,9,300
0.045722222,9,300
0.038222222,9,300
0.0505,9,300
0.054777778,9,300
0.058166667,9,300
0.042833333,9,300
0.054777778,9,300
0.045722222,9,300
0.049444444,9,300
0.065944444,9,300
0.049333333,9,300
0.058444444,9,300
0.044611111,9,300
0.038333333,9,300
0.059,9,300
0.043166667,9,300
0.048111111,9,300
0.053555556,9,300
0.054277778,9,300
0.047944444,9,300
0.048222222,9,300
0.052611111,9,300
0.041833333,9,300
0.049166667,9,300
0.0485,9,300
0.057166667,9,300
0.037833333,9,300
0.052444444,9,300
0.051333333,9,300
0.051444444,9,300
0.039833333,9,300
0.041833333,9,300
0.059111111,9,300
0.049666667,9,300
0.047888889,9,300
0.048166667,9,300
0.054666667,9,300
0.047444444,9,300
0.051166667,9,300
0.052722222,9,300
0.050222222,9,300
0.053333333,9,300
0.049833333,9,300
0.052,9,300
0.065666667,9,300
0.049777778,9,300
0.049055556,9,300
0.042944444,9,300
0.05,9,300
0.0495,9,300
0.058777778,9,300
0.040722222,9,300
0.049833333,9,300
0.058944444,9,300
0.051,9,300
0.052722222,9,300
0.050277778,9,300
0.0585,9,300
0.058833333,9,300
0.051222222,9,300
0.045888889,9,300
0.037666667,9,300
0.045277778,9,300
0.048,9,300
0.060833333,9,300
0.041611111,9,300
0.047777778,9,300
0.054888889,9,300
0.047555556,9,300
0.041611111,9,300
0.055388889,9,300
0.0455,9,300
0.053555556,9,300
0.044333333,9,300
0.048611111,9,300
0.056833333,9,300
0.042888889,9,300
0.048888889,9,300
0.055388889,9,300
0.056222222,9,300
0.053111111,9,300
0.051611111,9,300
0.052611111,9,300
0.056611111,9,300
0.046055556,9,300
0.0435,9,300
0.049,9,300
0.059,9,300
0.049944444,9,300
0.043222222,9,300
0.048777778,9,300
0.047388889,9,300
0.039722222,9,300
0.050111111,9,300
0.062833333,9,300
0.043555556,9,300
0.063388889,9,300
0.061666667,9,300
0.038277778,9,300
0.044277778,9,300
0.048,9,300
0.053,9,300
0.052833333,9,300
0.0535,9,300
0.048888889,9,300
0.053166667,9,300
0.0475,9,300
0.0365,9,300
0.041722222,9,300
0.055222222,9,300
0.046,9,300
0.0505,9,300
0.042277778,9,300
0.038777778,9,300
0.047833333,9,300
0.052944444,9,300
0.049555556,9,300
0.055055556,9,300
0.0455,9,300
0.042555556,9,300
0.055111111,9,300
0.055111111,9,300
0.046055556,9,300
0.054,9,300
0.064888889,9,300
0.043277778,9,300
0.064,9,300
0.042055556,9,300
0.047944444,9,300
0.051333333,9,300
0.046944444,9,300
0.058,9,300
0.047888889,9,300
0.050555556,9,300
0.046777778,9,300
0.050666667,9,300
0.043777778,9,300
0.054444444,9,300
0.043888889,9,300
0.052166667,9,300
0.050888889,9,300
0.058,9,300
0.057166667,9,300
0.050555556,9,300
0.056777778,9,300
0.051666667,9,300
0.054333333,9,300
0.046611111,9,300
0.056388889,9,300
0.044055556,9,300
0.064777778,9,300
0.053444444,9,300
0.046333333,9,300
0.048333333,9,300
0.049555556,9,300
0.050611111,9,300
0.048277778,9,300
0.038444444,9,300
0.0525,9,300
0.047444444,9,300
0.0515,9,300
0.054722222,9,300
0.0525,9,300
0.045555556,9,300
0.060055556,9,300
0.058722222,9,300
0.046888889,9,300
0.0535,9,300
0.051166667,9,300
0.044611111,9,300
0.048611111,9,300
0.054833333,9,300
0.060888889,9,300
0.048055556,9,300
0.049833333,9,300
0.051,9,300
0.051444444,9,300
0.052611111,9,300
0.044055556,9,300
0.047333333,9,300
0.051555556,9,300
0.054055556,9,300
0.047555556,9,300
0.053111111,9,300
0.046166667,9,300
0.054944444,9,300
0.044,9,300
0.047388889,9,300
0.056777778,9,300
0.050611111,9,300
0.054277778,9,300
0.052666667,9,300
0.044222222,9,300
0.048611111,9,300
0.056444444,9,300
0.053166667,9,300
0.049333333,9,300
0.051444444,9,300
0.052666667,9,300
0.056277778,9,300
0.046888889,9,300
0.044,9,300
0.052222222,9,300
0.047166667,9,300
0.046111111,9,300
0.041222222,9,300
0.054611111,9,300
0.042222222,9,300
0.05,9,300
0.046555556,9,300
0.056055556,9,300
0.049277778,9,300
0.050111111,9,300
0.052722222,9,300
0.045777778,9,300
0.053555556,9,300
0.043166667,9,300
0.043444444,9,300
0.061777778,9,300
0.053833333,9,300
0.046166667,9,300
0.050333333,9,300
0.045,9,300
0.047222222,9,300
0.047777778,9,300
0.049611111,9,300
0.054833333,9,300
0.051055556,9,300
0.054777778,9,300
0.046722222,9,300
0.036444444,9,300
0.048555556,9,300
0.049777778,9,300
0.056777778,9,300
0.041777778,9,300
0.045944444,9,300
0.049222222,9,300
0.048777778,9,300
0.044944444,9,300
0.051222222,9,300
0.055740741,5,300
0.053888889,5,300
0.054074074,5,300
0.055185185,5,300
0.064074074,5,300
0.053518519,5,300
0.042222222,5,300
0.043333333,5,300
0.070185185,5,300
0.057592593,5,300
0.055555556,5,300
0.051296296,5,300
0.059259259,5,300
0.05962963,5,300
0.061666667,5,300
0.046851852,5,300
0.062407407,5,300
0.068333333,5,300
0.067962963,5,300
0.048518519,5,300
0.05462963,5,300
0.069444444,5,300
0.053888889,5,300
0.053148148,5,300
0.057222222,5,300
0.054074074,5,300
0.054259259,5,300
0.046851852,5,300
0.071296296,5,300
0.043148148,5,300
0.043333333,5,300
0.055555556,5,300
0.063703704,5,300
0.065185185,5,300
0.049814815,5,300
0.046481481,5,300
0.040740741,5,300
0.053703704,5,300
0.059444444,5,300
0.051851852,5,300
0.050185185,5,300
0.045740741,5,300
0.059814815,5,300
0.047592593,5,300
0.066481481,5,300
0.047777778,5,300
0.036296296,5,300
0.052037037,5,300
0.047407407,5,300
0.045740741,5,300
0.058518519,5,300
0.048703704,5,300
0.051296296,5,300
0.042962963,5,300
0.066481481,5,300
0.065740741,5,300
0.041666667,5,300
0.053148148,5,300
0.058148148,5,300
0.052592593,5,300
0.057962963,5,300
0.053703704,5,300
0.063518519,5,300
0.056481481,5,300
0.055185185,5,300
0.07462963,5,300
0.068333333,5,300
0.047592593,5,300
0.038148148,5,300
0.06962963,5,300
0.06037037,5,300
0.045740741,5,300
0.058518519,5,300
0.057962963,5,300
0.06037037,5,300
0.050740741,5,300
0.041481481,5,300
0.042962963,5,300
0.052222222,5,300
0.045185185,5,300
0.069074074,5,300
0.057777778,5,300
0.055185185,5,300
0.05462963,5,300
0.043518519,5,300
0.05,5,300
0.055,5,300
0.049814815,5,300
0.072777778,5,300
0.064444444,5,300
0.059074074,5,300
0.061296296,5,300
0.050555556,5,300
0.051296296,5,300
0.044074074,5,300
0.061296296,5,300
0.066111111,5,300
0.049814815,5,300
0.049444444,5,300
0.055740741,5,300
0.056666667,5,300
0.053148148,5,300
0.070925926,5,300
0.052962963,5,300
0.067222222,5,300
0.06037037,5,300
0.046111111,5,300
0.06462963,5,300
0.05037037,5,300
0.061666667,5,300
0.061666667,5,300
0.057777778,5,300
0.057592593,5,300
0.057962963,5,300
0.053703704,5,300
0.059074074,5,300
0.056296296,5,300
0.05537037,5,300
0.052777778,5,300
0.056851852,5,300
0.058333333,5,300
0.044814815,5,300
0.053148148,5,300
0.038518519,5,300
0.048703704,5,300
0.06,5,300
0.058333333,5,300
0.052592593,5,300
0.065,5,300
0.057962963,5,300
0.056111111,5,300
0.049074074,5,300
0.046666667,5,300
0.058148148,5,300
0.051481481,5,300
0.054259259,5,300
0.05962963,5,300
0.060925926,5,300
0.057592593,5,300
0.056481481,5,300
0.053888889,5,300
0.057777778,5,300
0.055925926,5,300
0.06037037,5,300
0.038333333,5,300
0.051111111,5,300
0.042777778,5,300
0.052777778,5,300
0.045555556,5,300
0.067962963,5,300
0.067962963,5,300
0.047962963,5,300
0.056666667,5,300
0.056296296,5,300
0.052592593,5,300
0.055925926,5,300
0.053703704,5,300
0.045555556,5,300
0.050185185,5,300
0.071111111,5,300
0.059074074,5,300
0.051666667,5,300
0.058888889,5,300
0.056111111,5,300
0.045925926,5,300
0.046111111,5,300
0.05537037,5,300
0.047777778,5,300
0.048703704,5,300
0.042962963,5,300
0.045,5,300
0.053703704,5,300
0.061481481,5,300
0.069814815,5,300
0.054074074,5,300
0.057222222,5,300
0.041851852,5,300
0.051851852,5,300
0.048518519,5,300
0.057407407,5,300
0.055,5,300
0.047037037,5,300
0.066666667,5,300
0.06,5,300
0.044259259,5,300
0.051666667,5,300
0.051111111,5,300
0.065925926,5,300
0.059259259,5,300
0.049444444,5,300
0.052777778,5,300
0.056666667,5,300
0.060740741,5,300
0.058888889,5,300
0.047037037,5,300
0.052592593,5,300
0.062962963,5,300
0.058333333,5,300
0.061296296,5,300
0.052037037,5,300
0.063703704,5,300
0.055925926,5,300
0.07,5,300
0.057222222,5,300
0.052222222,5,300
0.068148148,5,300
0.057037037,5,300
0.061296296,5,300
0.064814815,5,300
0.059444444,5,300
0.065185185,5,300
0.057777778,5,300
0.046111111,5,300
0.045185185,5,300
0.066481481,5,300
0.056481481,5,300
0.063333333,5,300
0.070555556,5,300
0.056296296,5,300
0.051111111,5,300
0.049074074,5,300
0.056296296,5,300
0.053333333,5,300
0.059444444,5,300
0.052592593,5,300
0.058703704,5,300
0.05537037,5,300
0.045925926,5,300
0.055,5,300
0.065,5,300
0.049444444,5,300
0.06,5,300
0.057962963,5,300
0.062407407,5,300
0.058518519,5,300
0.060185185,5,300
0.04037037,5,300
0.063888889,5,300
0.042222222,5,300
0.058703704,5,300
0.080740741,5,300
0.046851852,5,300
0.044259259,5,300
0.056481481,5,300
0.048703704,5,300
0.048333333,5,300
0.050185185,5,300
0.068518519,5,300
0.057037037,5,300
0.063518519,5,300
0.05537037,5,300
0.042407407,5,300
0.055925926,5,300
0.053888889,5,300
0.061481481,5,300
0.058703704,5,300
0.065555556,5,300
0.045740741,5,300
0.054074074,5,300
0.048148148,5,300
0.060185185,5,300
0.052222222,5,300
0.062777778,5,300
0.056851852,5,300
0.053333333,5,300
0.062222222,5,300
0.060740741,5,300
0.057222222,5,300
0.046851852,5,300
0.04462963,5,300
0.043148148,5,300
0.053333333,5,300
0.051111111,5,300
0.058888889,5,300
0.050185185,5,300
0.05537037,5,300
0.058703704,5,300
0.059444444,5,300
0.05037037,5,300
0.048518519,5,300
0.051296296,5,300
0.045925926,5,300
0.053148148,5,300
0.050555556,5,300
0.059444444,5,300
0.056296296,5,300
0.057222222,5,300
0.043518519,5,300
0.042777778,5,300
0.049074074,5,300
0.063703704,5,300
0.047592593,5,300
0.051296296,5,300
0.046851852,5,300
0.058148148,5,300
0.049444444,5,300
0.048888889,5,300
0.060555556,5,300
0.044259259,5,300
0.045185185,5,300
0.035,5,300
0.059814815,5,300
0.064814815,5,300
0.058518519,5,300
0.048703704,5,300
0.060555556,5,300
0.054814815,5,300
0.064074074,5,300
0.04037037,5,300
0.066296296,5,300
0.051481481,5,300
0.067037037,5,300
0.051481481,5,300
0.06037037,5,300
0.07,5,300
0.050740741,5,300
0.064074074,5,300
0.059074074,5,300
0.051851852,5,300
0.052037037,5,300
0.057592593,5,300
0.042407407,5,300
0.048703704,5,300
0.059074074,5,300
0.04962963,5,300
0.057592593,5,300
0.036481481,5,300
0.058148148,5,300
0.050925926,5,300
0.054259259,5,300
0.06462963,5,300
0.065740741,5,300
0.047777778,5,300
0.059444444,5,300
0.068888889,5,300
0.061111111,5,300
0.06,5,300
0.050555556,5,300
0.050740741,5,300
0.061851852,5,300
0.052962963,5,300
0.039444444,5,300
0.051296296,5,300
0.059444444,5,300
0.061666667,5,300
0.057592593,5,300
0.056111111,5,300
0.059259259,5,300
0.075740741,5,300
0.067222222,5,300
0.058148148,5,300
0.068333333,5,300
0.032592593,5,300
0.073703704,5,300
0.04962963,5,300
0.061851852,5,300
0.064259259,5,300
0.051111111,5,300
0.056481481,5,300
0.047777778,5,300
0.056481481,5,300
0.056111111,5,300
0.076666667,5,300
0.052777778,5,300
0.068888889,5,300
0.043703704,5,300
0.057222222,5,300
0.059814815,5,300
0.046666667,5,300
0.047777778,5,300
0.064444444,5,300
0.05537037,5,300
0.057222222,5,300
0.049814815,5,300
0.064074074,5,300
0.04462963,5,300
0.042222222,5,300
0.068333333,5,300
0.059444444,5,300
0.065925926,5,300
0.045740741,5,300
0.042962963,5,300
0.051111111,5,300
0.050740741,5,300
0.063148148,5,300
0.047962963,5,300
0.065185185,5,300
0.047777778,5,300
0.039259259,5,300
0.057407407,5,300
0.072222222,5,300
0.052222222,5,300
0.079259259,5,300
0.065740741,5,300
0.074074074,5,300
0.044444444,5,300
0.056296296,5,300
0.064259259,5,300
0.053148148,5,300
0.055555556,5,300
0.055740741,5,300
0.066481481,5,300
0.053148148,5,300
0.049074074,5,300
0.058703704,5,300
0.049074074,5,300
0.063703704,5,300
0.052962963,5,300
0.055740741,5,300
0.055555556,5,300
0.06037037,5,300
0.05962963,5,300
0.051481481,5,300
0.04537037,5,300
0.061111111,5,300
0.051481481,5,300
0.053888889,5,300
0.050185185,5,300
0.046666667,5,300
0.046296296,5,300
0.058518519,5,300
0.057592593,5,300
0.059814815,5,300
0.057777778,5,300
0.052592593,5,300
0.062407407,5,300
0.05537037,5,300
0.07037037,5,300
0.052592593,5,300
0.05962963,5,300
0.057592593,5,300
0.05462963,5,300
0.062592593,5,300
0.048888889,5,300
0.045555556,5,300
0.052962963,5,300
0.05,5,300
0.049444444,5,300
0.044814815,5,300
0.053148148,5,300
0.058518519,5,300
0.045740741,5,300
0.049444444,5,300
0.055740741,5,300
0.061296296,5,300
0.061296296,5,300
0.046481481,5,300
0.058148148,5,300
0.077037037,5,300
0.057592593,5,300
0.053703704,5,300
0.059814815,5,300
0.046111111,5,300
0.056296296,5,300
0.055185185,5,300
0.05462963,5,300
0.066666667,5,300
0.056111111,5,300
0.052962963,5,300
0.066111111,5,300
0.054259259,5,300
0.044444444,5,300
0.059814815,5,300
0.056481481,5,300
0.06037037,5,300
0.05462963,5,300
0.063148148,5,300
0.053703704,5,300
0.045740741,5,300
0.048333333,5,300
0.054814815,5,300
0.062962963,5,300
0.063518519,5,300
0.05537037,5,300
0.06,5,300
0.068333333,5,300
0.048333333,5,300
0.055185185,5,300
0.052777778,5,300
0.065740741,5,300
0.051481481,5,300
0.049444444,5,300
0.037407407,5,300
0.062222222,5,300
0.048703704,5,300
0.065925926,5,300
0.045,5,300
0.055,5,300
0.045740741,5,300
0.058518519,5,300
0.060555556,5,300
0.066481481,5,300
0.056481481,5,300
0.04962963,5,300
0.064444444,5,300
0.045,5,300
0.056481481,5,300
0.046111111,5,300
0.065,5,300
0.063148148,5,300
0.057222222,5,300
0.067222222,5,300
0.064074074,5,300
0.055,5,300
0.065925926,5,300
0.063148148,5,300
0.061296296,5,300
0.053703704,5,300
0.054814815,5,300
0.060185185,5,300
0.069259259,5,300
0.061851852,5,300
0.074259259,5,300
0.068148148,5,300
0.068703704,5,300
0.049259259,5,300
0.040925926,5,300
0.064259259,5,300
0.048888889,5,300
0.057222222,5,300
0.038333333,5,300
0.056481481,5,300
0.049259259,5,300
0.045925926,5,300
0.056666667,5,300
0.053518519,5,300
0.066481481,5,300
0.059444444,5,300
0.046296296,5,300
0.053333333,5,300
0.059074074,5,300
0.049259259,5,300
0.047592593,5,300
0.048518519,5,300
0.055925926,5,300
0.052222222,5,300
0.063703704,5,300
0.06037037,5,300
0.051296296,5,300
0.055555556,5,300
0.053148148,5,300
0.051481481,5,300
0.055740741,5,300
0.05037037,5,300
0.061851852,5,300
0.054444444,5,300
0.057407407,5,300
0.055740741,5,300
0.055925926,5,300
0.057962963,5,300
0.062592593,5,300
0.039814815,5,300
0.061481481,5,300
0.054074074,5,300
0.046851852,5,300
0.046296296,5,300
0.042962963,5,300
0.068148148,5,300
0.059814815,5,300
0.055,5,300
0.061666667,5,300
0.052777778,5,300
0.040555556,5,300
0.062592593,5,300
0.032407407,5,300
0.05,5,300
0.043333333,5,300
0.055740741,5,300
0.050185185,5,300
0.061851852,5,300
0.055555556,5,300
0.06962963,5,300
0.041666667,5,300
0.043518519,5,300
0.065,5,300
0.058148148,5,300
0.051481481,5,300
0.053148148,5,300
0.070555556,5,300
0.039074074,5,300
0.050185185,5,300
0.048333333,5,300
0.056481481,5,300
0.04537037,5,300
0.040555556,5,300
0.044259259,5,300
0.067962963,5,300
0.057592593,5,300
0.043333333,5,300
0.049074074,5,300
0.054814815,5,300
0.043333333,5,300
0.050740741,5,300
0.063148148,5,300
0.053148148,5,300
0.056851852,5,300
0.066666667,5,300
0.056296296,5,300
0.059074074,5,300
0.059814815,5,300
0.033518519,5,300
0.057407407,5,300
0.057037037,5,300
0.048333333,5,300
0.047962963,5,300
0.056481481,5,300
0.058703704,5,300
0.049259259,5,300
0.058518519,5,300
0.076111111,5,300
0.057037037,5,300
0.057777778,5,300
0.063518519,5,300
0.050740741,5,300
0.046296296,5,300
0.053518519,5,300
0.053888889,5,300
0.053703704,5,300
0.06037037,5,300
0.06,5,300
0.061296296,5,300
0.06,5,300
0.055185185,5,300
0.071296296,5,300
0.058148148,5,300
