"day"	"event"	"line"	"censor"	"sex"	"chro"	"allele"
"988"	17	4	"L2"	0	"F"	"B"	"L"
"991"	17	4	"L2"	0	"F"	"B"	"L"
"1001"	19	4	"L2"	0	"F"	"B"	"L"
"1011"	19	4	"L2"	0	"F"	"B"	"L"
"1021"	19	4	"L2"	0	"F"	"B"	"L"
"1031"	19	4	"L2"	0	"F"	"B"	"L"
"1041"	21	3	"L2"	0	"F"	"B"	"L"
"1051"	21	3	"L2"	0	"F"	"B"	"L"
"1061"	21	3	"L2"	0	"F"	"B"	"L"
"1071"	24	7	"L2"	0	"F"	"B"	"L"
"1081"	24	7	"L2"	0	"F"	"B"	"L"
"1091"	24	7	"L2"	0	"F"	"B"	"L"
"1101"	24	7	"L2"	0	"F"	"B"	"L"
"1111"	24	7	"L2"	0	"F"	"B"	"L"
"1121"	24	7	"L2"	0	"F"	"B"	"L"
"1131"	24	7	"L2"	0	"F"	"B"	"L"
"1141"	26	2	"L2"	0	"F"	"B"	"L"
"1151"	26	2	"L2"	0	"F"	"B"	"L"
"1161"	28	4	"L2"	0	"F"	"B"	"L"
"1171"	28	4	"L2"	0	"F"	"B"	"L"
"1181"	28	4	"L2"	0	"F"	"B"	"L"
"1191"	28	4	"L2"	0	"F"	"B"	"L"
"1201"	31	3	"L2"	0	"F"	"B"	"L"
"1211"	31	3	"L2"	0	"F"	"B"	"L"
"1221"	31	3	"L2"	0	"F"	"B"	"L"
"1231"	33	6	"L2"	0	"F"	"B"	"L"
"1241"	33	6	"L2"	0	"F"	"B"	"L"
"1251"	33	6	"L2"	0	"F"	"B"	"L"
"1261"	33	6	"L2"	0	"F"	"B"	"L"
"1271"	33	6	"L2"	0	"F"	"B"	"L"
"1281"	33	6	"L2"	0	"F"	"B"	"L"
"1291"	35	3	"L2"	0	"F"	"B"	"L"
"1301"	35	3	"L2"	0	"F"	"B"	"L"
"1311"	35	3	"L2"	0	"F"	"B"	"L"
"1321"	38	1	"L2"	0	"F"	"B"	"L"
"1331"	40	3	"L2"	0	"F"	"B"	"L"
"1341"	40	3	"L2"	0	"F"	"B"	"L"
"1351"	40	3	"L2"	0	"F"	"B"	"L"
"1361"	45	5	"L2"	0	"F"	"B"	"L"
"1371"	45	5	"L2"	0	"F"	"B"	"L"
"1381"	45	5	"L2"	0	"F"	"B"	"L"
"1391"	45	5	"L2"	0	"F"	"B"	"L"
"1401"	45	5	"L2"	0	"F"	"B"	"L"
"1411"	47	2	"L2"	0	"F"	"B"	"L"
"1421"	47	2	"L2"	0	"F"	"B"	"L"
"1431"	49	3	"L2"	0	"F"	"B"	"L"
"1441"	49	3	"L2"	0	"F"	"B"	"L"
"1451"	49	3	"L2"	0	"F"	"B"	"L"
"1461"	52	5	"L2"	0	"F"	"B"	"L"
"1471"	52	5	"L2"	0	"F"	"B"	"L"
"1481"	52	5	"L2"	0	"F"	"B"	"L"
"1491"	52	5	"L2"	0	"F"	"B"	"L"
"1501"	52	5	"L2"	0	"F"	"B"	"L"
"1511"	54	1	"L2"	0	"F"	"B"	"L"
"1521"	59	2	"L2"	0	"F"	"B"	"L"
"1531"	59	2	"L2"	0	"F"	"B"	"L"
"1542"	66	3	"L2"	0	"F"	"B"	"L"
"1552"	66	3	"L2"	0	"F"	"B"	"L"
"1562"	66	3	"L2"	0	"F"	"B"	"L"
"1572"	70	4	"L2"	0	"F"	"B"	"L"
"1582"	70	4	"L2"	0	"F"	"B"	"L"
"1592"	70	4	"L2"	0	"F"	"B"	"L"
"1602"	70	4	"L2"	0	"F"	"B"	"L"
"1612"	73	1	"L2"	0	"F"	"B"	"L"
"1622"	75	1	"L2"	0	"F"	"B"	"L"
"1632"	77	1	"L2"	0	"F"	"B"	"L"
"1642"	80	3	"L2"	0	"F"	"B"	"L"
"1652"	80	3	"L2"	0	"F"	"B"	"L"
"1662"	80	3	"L2"	0	"F"	"B"	"L"
"1672"	7	2	"L2"	0	"F"	"B"	"L"
"1682"	7	2	"L2"	0	"F"	"B"	"L"
"1692"	12	1	"L2"	0	"F"	"B"	"L"
"1702"	24	1	"L2"	0	"F"	"B"	"L"
"1712"	26	2	"L2"	0	"F"	"B"	"L"
"1722"	26	2	"L2"	0	"F"	"B"	"L"
"1732"	35	1	"L2"	0	"F"	"B"	"L"
"1742"	40	1	"L2"	0	"F"	"B"	"L"
"1752"	3	4	"L3"	0	"F"	"B"	"L"
"1762"	3	4	"L3"	0	"F"	"B"	"L"
"1772"	3	4	"L3"	0	"F"	"B"	"L"
"1782"	3	4	"L3"	0	"F"	"B"	"L"
"1792"	5	1	"L3"	0	"F"	"B"	"L"
"1802"	10	1	"L3"	0	"F"	"B"	"L"
"1812"	12	1	"L3"	0	"F"	"B"	"L"
"1822"	17	1	"L3"	0	"F"	"B"	"L"
"1832"	19	1	"L3"	0	"F"	"B"	"L"
"1842"	24	3	"L3"	0	"F"	"B"	"L"
"1852"	24	3	"L3"	0	"F"	"B"	"L"
"1862"	24	3	"L3"	0	"F"	"B"	"L"
"1872"	26	1	"L3"	0	"F"	"B"	"L"
"1882"	28	1	"L3"	0	"F"	"B"	"L"
"1892"	31	7	"L3"	0	"F"	"B"	"L"
"1902"	31	7	"L3"	0	"F"	"B"	"L"
"1912"	31	7	"L3"	0	"F"	"B"	"L"
"1922"	31	7	"L3"	0	"F"	"B"	"L"
"1932"	31	7	"L3"	0	"F"	"B"	"L"
"1942"	31	7	"L3"	0	"F"	"B"	"L"
"1952"	31	7	"L3"	0	"F"	"B"	"L"
"1962"	33	12	"L3"	0	"F"	"B"	"L"
"1972"	33	12	"L3"	0	"F"	"B"	"L"
"1982"	33	12	"L3"	0	"F"	"B"	"L"
"1992"	33	12	"L3"	0	"F"	"B"	"L"
"2002"	33	12	"L3"	0	"F"	"B"	"L"
"2012"	33	12	"L3"	0	"F"	"B"	"L"
"2022"	33	12	"L3"	0	"F"	"B"	"L"
"2032"	33	12	"L3"	0	"F"	"B"	"L"
"2042"	33	12	"L3"	0	"F"	"B"	"L"
"2052"	33	12	"L3"	0	"F"	"B"	"L"
"2062"	33	12	"L3"	0	"F"	"B"	"L"
"2072"	33	12	"L3"	0	"F"	"B"	"L"
"2082"	35	1	"L3"	0	"F"	"B"	"L"
"2092"	38	10	"L3"	0	"F"	"B"	"L"
"2102"	38	10	"L3"	0	"F"	"B"	"L"
"2112"	38	10	"L3"	0	"F"	"B"	"L"
"2122"	38	10	"L3"	0	"F"	"B"	"L"
"2132"	38	10	"L3"	0	"F"	"B"	"L"
"2142"	38	10	"L3"	0	"F"	"B"	"L"
"2152"	38	10	"L3"	0	"F"	"B"	"L"
"2162"	38	10	"L3"	0	"F"	"B"	"L"
"2172"	38	10	"L3"	0	"F"	"B"	"L"
"2182"	38	10	"L3"	0	"F"	"B"	"L"
"2192"	40	1	"L3"	0	"F"	"B"	"L"
"2202"	45	8	"L3"	0	"F"	"B"	"L"
"2212"	45	8	"L3"	0	"F"	"B"	"L"
"2222"	45	8	"L3"	0	"F"	"B"	"L"
"2232"	45	8	"L3"	0	"F"	"B"	"L"
"2242"	45	8	"L3"	0	"F"	"B"	"L"
"2252"	45	8	"L3"	0	"F"	"B"	"L"
"2262"	45	8	"L3"	0	"F"	"B"	"L"
"2272"	45	8	"L3"	0	"F"	"B"	"L"
"2282"	47	4	"L3"	0	"F"	"B"	"L"
"2292"	47	4	"L3"	0	"F"	"B"	"L"
"2302"	47	4	"L3"	0	"F"	"B"	"L"
"2312"	47	4	"L3"	0	"F"	"B"	"L"
"2322"	49	1	"L3"	0	"F"	"B"	"L"
"2332"	52	2	"L3"	0	"F"	"B"	"L"
"2342"	52	2	"L3"	0	"F"	"B"	"L"
"2352"	54	3	"L3"	0	"F"	"B"	"L"
"2362"	54	3	"L3"	0	"F"	"B"	"L"
"2372"	54	3	"L3"	0	"F"	"B"	"L"
"2382"	56	3	"L3"	0	"F"	"B"	"L"
"2392"	56	3	"L3"	0	"F"	"B"	"L"
"2402"	56	3	"L3"	0	"F"	"B"	"L"
"2412"	59	2	"L3"	0	"F"	"B"	"L"
"2422"	59	2	"L3"	0	"F"	"B"	"L"
"2432"	66	1	"L3"	0	"F"	"B"	"L"
"2442"	70	1	"L3"	0	"F"	"B"	"L"
"2452"	73	1	"L3"	0	"F"	"B"	"L"
"2462"	77	2	"L3"	0	"F"	"B"	"L"
"2472"	77	2	"L3"	0	"F"	"B"	"L"
"2482"	80	3	"L3"	0	"F"	"B"	"L"
"2492"	80	3	"L3"	0	"F"	"B"	"L"
"2502"	80	3	"L3"	0	"F"	"B"	"L"
"2512"	82	1	"L3"	0	"F"	"B"	"L"
"2522"	7	1	"L3"	0	"F"	"B"	"L"
"2532"	12	1	"L3"	0	"F"	"B"	"L"
"2542"	21	1	"L3"	0	"F"	"B"	"L"
"2552"	24	1	"L3"	0	"F"	"B"	"L"
"2562"	28	2	"L3"	0	"F"	"B"	"L"
"2572"	28	2	"L3"	0	"F"	"B"	"L"
"2582"	3	2	"S1"	0	"F"	"B"	"S"
"2592"	3	2	"S1"	0	"F"	"B"	"S"
"2602"	7	2	"S1"	0	"F"	"B"	"S"
"2612"	7	2	"S1"	0	"F"	"B"	"S"
"2622"	14	3	"S1"	0	"F"	"B"	"S"
"2632"	14	3	"S1"	0	"F"	"B"	"S"
"2642"	14	3	"S1"	0	"F"	"B"	"S"
"2652"	21	1	"S1"	0	"F"	"B"	"S"
"2662"	24	1	"S1"	0	"F"	"B"	"S"
"2672"	26	1	"S1"	0	"F"	"B"	"S"
"2682"	28	2	"S1"	0	"F"	"B"	"S"
"2692"	28	2	"S1"	0	"F"	"B"	"S"
"2702"	31	17	"S1"	0	"F"	"B"	"S"
"2712"	31	17	"S1"	0	"F"	"B"	"S"
"2722"	31	17	"S1"	0	"F"	"B"	"S"
"2732"	31	17	"S1"	0	"F"	"B"	"S"
"2742"	31	17	"S1"	0	"F"	"B"	"S"
"2752"	31	17	"S1"	0	"F"	"B"	"S"
"2762"	31	17	"S1"	0	"F"	"B"	"S"
"2772"	31	17	"S1"	0	"F"	"B"	"S"
"2782"	31	17	"S1"	0	"F"	"B"	"S"
"2792"	31	17	"S1"	0	"F"	"B"	"S"
"2802"	31	17	"S1"	0	"F"	"B"	"S"
"2812"	31	17	"S1"	0	"F"	"B"	"S"
"2822"	31	17	"S1"	0	"F"	"B"	"S"
"2832"	31	17	"S1"	0	"F"	"B"	"S"
"2842"	31	17	"S1"	0	"F"	"B"	"S"
"2852"	31	17	"S1"	0	"F"	"B"	"S"
"2862"	31	17	"S1"	0	"F"	"B"	"S"
"2872"	33	4	"S1"	0	"F"	"B"	"S"
"2882"	33	4	"S1"	0	"F"	"B"	"S"
"2892"	33	4	"S1"	0	"F"	"B"	"S"
"2902"	33	4	"S1"	0	"F"	"B"	"S"
"2912"	35	3	"S1"	0	"F"	"B"	"S"
"2922"	35	3	"S1"	0	"F"	"B"	"S"
"2932"	35	3	"S1"	0	"F"	"B"	"S"
"2942"	38	10	"S1"	0	"F"	"B"	"S"
"2952"	38	10	"S1"	0	"F"	"B"	"S"
"2962"	38	10	"S1"	0	"F"	"B"	"S"
"2972"	38	10	"S1"	0	"F"	"B"	"S"
"2982"	38	10	"S1"	0	"F"	"B"	"S"
"2992"	38	10	"S1"	0	"F"	"B"	"S"
"3002"	38	10	"S1"	0	"F"	"B"	"S"
"3012"	38	10	"S1"	0	"F"	"B"	"S"
"3022"	38	10	"S1"	0	"F"	"B"	"S"
"3032"	38	10	"S1"	0	"F"	"B"	"S"
"3042"	40	2	"S1"	0	"F"	"B"	"S"
"3052"	40	2	"S1"	0	"F"	"B"	"S"
"3062"	45	4	"S1"	0	"F"	"B"	"S"
"3072"	45	4	"S1"	0	"F"	"B"	"S"
"3082"	45	4	"S1"	0	"F"	"B"	"S"
"3092"	45	4	"S1"	0	"F"	"B"	"S"
"3101"	47	2	"S1"	0	"F"	"B"	"S"
"3111"	47	2	"S1"	0	"F"	"B"	"S"
"3121"	49	2	"S1"	0	"F"	"B"	"S"
"3131"	49	2	"S1"	0	"F"	"B"	"S"
"3141"	52	6	"S1"	0	"F"	"B"	"S"
"3151"	52	6	"S1"	0	"F"	"B"	"S"
"3161"	52	6	"S1"	0	"F"	"B"	"S"
"3171"	52	6	"S1"	0	"F"	"B"	"S"
"3181"	52	6	"S1"	0	"F"	"B"	"S"
"3191"	52	6	"S1"	0	"F"	"B"	"S"
"3201"	54	2	"S1"	0	"F"	"B"	"S"
"3211"	54	2	"S1"	0	"F"	"B"	"S"
"3221"	56	1	"S1"	0	"F"	"B"	"S"
"3231"	59	3	"S1"	0	"F"	"B"	"S"
"3241"	59	3	"S1"	0	"F"	"B"	"S"
"3251"	59	3	"S1"	0	"F"	"B"	"S"
"3261"	61	1	"S1"	0	"F"	"B"	"S"
"3271"	63	1	"S1"	0	"F"	"B"	"S"
"3281"	66	6	"S1"	0	"F"	"B"	"S"
"3291"	66	6	"S1"	0	"F"	"B"	"S"
"3301"	66	6	"S1"	0	"F"	"B"	"S"
"3311"	66	6	"S1"	0	"F"	"B"	"S"
"3321"	66	6	"S1"	0	"F"	"B"	"S"
"3331"	66	6	"S1"	0	"F"	"B"	"S"
"3341"	73	2	"S1"	0	"F"	"B"	"S"
"3351"	73	2	"S1"	0	"F"	"B"	"S"
"3361"	75	2	"S1"	0	"F"	"B"	"S"
"3371"	75	2	"S1"	0	"F"	"B"	"S"
"3381"	80	2	"S1"	0	"F"	"B"	"S"
"3391"	80	2	"S1"	0	"F"	"B"	"S"
"3401"	5	1	"S1"	0	"F"	"B"	"S"
"3411"	7	1	"S1"	0	"F"	"B"	"S"
"3421"	12	1	"S1"	0	"F"	"B"	"S"
"3431"	14	1	"S1"	0	"F"	"B"	"S"
"3441"	24	2	"S1"	0	"F"	"B"	"S"
"3451"	24	2	"S1"	0	"F"	"B"	"S"
"3461"	28	1	"S1"	0	"F"	"B"	"S"
"3471"	33	1	"S1"	0	"F"	"B"	"S"
"3481"	35	1	"S1"	0	"F"	"B"	"S"
"3491"	40	3	"S1"	0	"F"	"B"	"S"
"3501"	40	3	"S1"	0	"F"	"B"	"S"
"3511"	40	3	"S1"	0	"F"	"B"	"S"
"3521"	3	1	"S2"	0	"F"	"B"	"S"
"3531"	7	2	"S2"	0	"F"	"B"	"S"
"3541"	7	2	"S2"	0	"F"	"B"	"S"
"3551"	10	1	"S2"	0	"F"	"B"	"S"
"3561"	12	3	"S2"	0	"F"	"B"	"S"
"3571"	12	3	"S2"	0	"F"	"B"	"S"
"3581"	12	3	"S2"	0	"F"	"B"	"S"
"3591"	14	4	"S2"	0	"F"	"B"	"S"
"3601"	14	4	"S2"	0	"F"	"B"	"S"
"3611"	14	4	"S2"	0	"F"	"B"	"S"
"3621"	14	4	"S2"	0	"F"	"B"	"S"
"3631"	17	3	"S2"	0	"F"	"B"	"S"
"3641"	17	3	"S2"	0	"F"	"B"	"S"
"3651"	17	3	"S2"	0	"F"	"B"	"S"
"3661"	19	2	"S2"	0	"F"	"B"	"S"
"3671"	19	2	"S2"	0	"F"	"B"	"S"
"3681"	21	1	"S2"	0	"F"	"B"	"S"
"3691"	24	10	"S2"	0	"F"	"B"	"S"
"3701"	24	10	"S2"	0	"F"	"B"	"S"
"3711"	24	10	"S2"	0	"F"	"B"	"S"
"3721"	24	10	"S2"	0	"F"	"B"	"S"
"3731"	24	10	"S2"	0	"F"	"B"	"S"
"3741"	24	10	"S2"	0	"F"	"B"	"S"
"3751"	24	10	"S2"	0	"F"	"B"	"S"
"3761"	24	10	"S2"	0	"F"	"B"	"S"
"3771"	24	10	"S2"	0	"F"	"B"	"S"
"3781"	24	10	"S2"	0	"F"	"B"	"S"
"3791"	26	10	"S2"	0	"F"	"B"	"S"
"3801"	26	10	"S2"	0	"F"	"B"	"S"
"3811"	26	10	"S2"	0	"F"	"B"	"S"
"3821"	26	10	"S2"	0	"F"	"B"	"S"
"3831"	26	10	"S2"	0	"F"	"B"	"S"
"3841"	26	10	"S2"	0	"F"	"B"	"S"
"3851"	26	10	"S2"	0	"F"	"B"	"S"
"3861"	26	10	"S2"	0	"F"	"B"	"S"
"3871"	26	10	"S2"	0	"F"	"B"	"S"
"3881"	26	10	"S2"	0	"F"	"B"	"S"
"3891"	28	8	"S2"	0	"F"	"B"	"S"
"3901"	28	8	"S2"	0	"F"	"B"	"S"
"3911"	28	8	"S2"	0	"F"	"B"	"S"
"3921"	28	8	"S2"	0	"F"	"B"	"S"
"3931"	28	8	"S2"	0	"F"	"B"	"S"
"3941"	28	8	"S2"	0	"F"	"B"	"S"
"3951"	28	8	"S2"	0	"F"	"B"	"S"
"3961"	28	8	"S2"	0	"F"	"B"	"S"
"3971"	31	10	"S2"	0	"F"	"B"	"S"
"3981"	31	10	"S2"	0	"F"	"B"	"S"
"3991"	31	10	"S2"	0	"F"	"B"	"S"
"4001"	31	10	"S2"	0	"F"	"B"	"S"
"4011"	31	10	"S2"	0	"F"	"B"	"S"
"4021"	31	10	"S2"	0	"F"	"B"	"S"
"4031"	31	10	"S2"	0	"F"	"B"	"S"
"4041"	31	10	"S2"	0	"F"	"B"	"S"
"4051"	31	10	"S2"	0	"F"	"B"	"S"
"4061"	31	10	"S2"	0	"F"	"B"	"S"
"4071"	33	12	"S2"	0	"F"	"B"	"S"
"4081"	33	12	"S2"	0	"F"	"B"	"S"
"4091"	33	12	"S2"	0	"F"	"B"	"S"
"4101"	33	12	"S2"	0	"F"	"B"	"S"
"4111"	33	12	"S2"	0	"F"	"B"	"S"
"4121"	33	12	"S2"	0	"F"	"B"	"S"
"4131"	33	12	"S2"	0	"F"	"B"	"S"
"4141"	33	12	"S2"	0	"F"	"B"	"S"
"4151"	33	12	"S2"	0	"F"	"B"	"S"
"4161"	33	12	"S2"	0	"F"	"B"	"S"
"4171"	33	12	"S2"	0	"F"	"B"	"S"
"4181"	33	12	"S2"	0	"F"	"B"	"S"
"4191"	35	2	"S2"	0	"F"	"B"	"S"
"4201"	35	2	"S2"	0	"F"	"B"	"S"
"4211"	38	6	"S2"	0	"F"	"B"	"S"
"4221"	38	6	"S2"	0	"F"	"B"	"S"
"4231"	38	6	"S2"	0	"F"	"B"	"S"
"4241"	38	6	"S2"	0	"F"	"B"	"S"
"4251"	38	6	"S2"	0	"F"	"B"	"S"
"4261"	38	6	"S2"	0	"F"	"B"	"S"
"4271"	40	5	"S2"	0	"F"	"B"	"S"
"4281"	40	5	"S2"	0	"F"	"B"	"S"
"4291"	40	5	"S2"	0	"F"	"B"	"S"
"4301"	40	5	"S2"	0	"F"	"B"	"S"
"4311"	40	5	"S2"	0	"F"	"B"	"S"
"4321"	45	4	"S2"	0	"F"	"B"	"S"
"4331"	45	4	"S2"	0	"F"	"B"	"S"
"4341"	45	4	"S2"	0	"F"	"B"	"S"
"4351"	45	4	"S2"	0	"F"	"B"	"S"
"4361"	47	2	"S2"	0	"F"	"B"	"S"
"4371"	47	2	"S2"	0	"F"	"B"	"S"
"4381"	49	2	"S2"	0	"F"	"B"	"S"
"4391"	49	2	"S2"	0	"F"	"B"	"S"
"4401"	52	1	"S2"	0	"F"	"B"	"S"
"4411"	59	2	"S2"	0	"F"	"B"	"S"
"4421"	59	2	"S2"	0	"F"	"B"	"S"
"4431"	61	1	"S2"	0	"F"	"B"	"S"
"4441"	66	1	"S2"	0	"F"	"B"	"S"
"4451"	5	1	"S2"	0	"F"	"B"	"S"
"4461"	12	2	"S2"	0	"F"	"B"	"S"
"4471"	12	2	"S2"	0	"F"	"B"	"S"
"4481"	19	1	"S2"	0	"F"	"B"	"S"
"4491"	3	9	"L1"	0	"F"	"D"	"L"
"4501"	3	9	"L1"	0	"F"	"D"	"L"
"4511"	3	9	"L1"	0	"F"	"D"	"L"
"4521"	3	9	"L1"	0	"F"	"D"	"L"
"4531"	3	9	"L1"	0	"F"	"D"	"L"
"4541"	3	9	"L1"	0	"F"	"D"	"L"
"4551"	3	9	"L1"	0	"F"	"D"	"L"
"4561"	3	9	"L1"	0	"F"	"D"	"L"
"4571"	3	9	"L1"	0	"F"	"D"	"L"
"4581"	5	2	"L1"	0	"F"	"D"	"L"
"4591"	5	2	"L1"	0	"F"	"D"	"L"
"4601"	7	2	"L1"	0	"F"	"D"	"L"
"4611"	7	2	"L1"	0	"F"	"D"	"L"
"4621"	14	1	"L1"	0	"F"	"D"	"L"
"4631"	17	2	"L1"	0	"F"	"D"	"L"
"4641"	17	2	"L1"	0	"F"	"D"	"L"
"4651"	19	2	"L1"	0	"F"	"D"	"L"
"4661"	19	2	"L1"	0	"F"	"D"	"L"
"4671"	21	3	"L1"	0	"F"	"D"	"L"
"4681"	21	3	"L1"	0	"F"	"D"	"L"
"4691"	21	3	"L1"	0	"F"	"D"	"L"
"4701"	24	1	"L1"	0	"F"	"D"	"L"
"4711"	33	7	"L1"	0	"F"	"D"	"L"
"4721"	33	7	"L1"	0	"F"	"D"	"L"
"4731"	33	7	"L1"	0	"F"	"D"	"L"
"4741"	33	7	"L1"	0	"F"	"D"	"L"
"4751"	33	7	"L1"	0	"F"	"D"	"L"
"4761"	33	7	"L1"	0	"F"	"D"	"L"
"4771"	33	7	"L1"	0	"F"	"D"	"L"
"4781"	35	4	"L1"	0	"F"	"D"	"L"
"4791"	35	4	"L1"	0	"F"	"D"	"L"
"4801"	35	4	"L1"	0	"F"	"D"	"L"
"4811"	35	4	"L1"	0	"F"	"D"	"L"
"4821"	38	3	"L1"	0	"F"	"D"	"L"
"4831"	38	3	"L1"	0	"F"	"D"	"L"
"4841"	38	3	"L1"	0	"F"	"D"	"L"
"4851"	40	2	"L1"	0	"F"	"D"	"L"
"4861"	40	2	"L1"	0	"F"	"D"	"L"
"4871"	45	3	"L1"	0	"F"	"D"	"L"
"4881"	45	3	"L1"	0	"F"	"D"	"L"
"4891"	45	3	"L1"	0	"F"	"D"	"L"
"4901"	47	1	"L1"	0	"F"	"D"	"L"
"4911"	49	4	"L1"	0	"F"	"D"	"L"
"4921"	49	4	"L1"	0	"F"	"D"	"L"
"4931"	49	4	"L1"	0	"F"	"D"	"L"
"4941"	49	4	"L1"	0	"F"	"D"	"L"
"4951"	52	3	"L1"	0	"F"	"D"	"L"
"4961"	52	3	"L1"	0	"F"	"D"	"L"
"4971"	52	3	"L1"	0	"F"	"D"	"L"
"4981"	54	1	"L1"	0	"F"	"D"	"L"
"4991"	59	5	"L1"	0	"F"	"D"	"L"
"5001"	59	5	"L1"	0	"F"	"D"	"L"
"5011"	59	5	"L1"	0	"F"	"D"	"L"
"5021"	59	5	"L1"	0	"F"	"D"	"L"
"5031"	59	5	"L1"	0	"F"	"D"	"L"
"5041"	61	3	"L1"	0	"F"	"D"	"L"
"5051"	61	3	"L1"	0	"F"	"D"	"L"
"5061"	61	3	"L1"	0	"F"	"D"	"L"
"5071"	63	3	"L1"	0	"F"	"D"	"L"
"5081"	63	3	"L1"	0	"F"	"D"	"L"
"5091"	63	3	"L1"	0	"F"	"D"	"L"
"5101"	66	7	"L1"	0	"F"	"D"	"L"
"5111"	66	7	"L1"	0	"F"	"D"	"L"
"5121"	66	7	"L1"	0	"F"	"D"	"L"
"5131"	66	7	"L1"	0	"F"	"D"	"L"
"5141"	66	7	"L1"	0	"F"	"D"	"L"
"5151"	66	7	"L1"	0	"F"	"D"	"L"
"5161"	66	7	"L1"	0	"F"	"D"	"L"
"5171"	73	5	"L1"	0	"F"	"D"	"L"
"5181"	73	5	"L1"	0	"F"	"D"	"L"
"5191"	73	5	"L1"	0	"F"	"D"	"L"
"5201"	73	5	"L1"	0	"F"	"D"	"L"
"5211"	73	5	"L1"	0	"F"	"D"	"L"
"5221"	75	2	"L1"	0	"F"	"D"	"L"
"5231"	75	2	"L1"	0	"F"	"D"	"L"
"5241"	82	1	"L1"	0	"F"	"D"	"L"
"5251"	14	1	"L1"	0	"F"	"D"	"L"
"5261"	21	1	"L1"	0	"F"	"D"	"L"
"5271"	31	1	"L1"	0	"F"	"D"	"L"
"5281"	33	1	"L1"	0	"F"	"D"	"L"
"5291"	35	2	"L1"	0	"F"	"D"	"L"
"5301"	35	2	"L1"	0	"F"	"D"	"L"
"5311"	3	2	"L2"	0	"F"	"D"	"L"
"5321"	3	2	"L2"	0	"F"	"D"	"L"
"5331"	10	2	"L2"	0	"F"	"D"	"L"
"5341"	10	2	"L2"	0	"F"	"D"	"L"
"5351"	14	1	"L2"	0	"F"	"D"	"L"
"5361"	21	1	"L2"	0	"F"	"D"	"L"
"5371"	24	4	"L2"	0	"F"	"D"	"L"
"5381"	24	4	"L2"	0	"F"	"D"	"L"
"5391"	24	4	"L2"	0	"F"	"D"	"L"
"5401"	24	4	"L2"	0	"F"	"D"	"L"
"5411"	31	1	"L2"	0	"F"	"D"	"L"
"5421"	33	3	"L2"	0	"F"	"D"	"L"
"5431"	33	3	"L2"	0	"F"	"D"	"L"
"5441"	33	3	"L2"	0	"F"	"D"	"L"
"5451"	35	1	"L2"	0	"F"	"D"	"L"
"5461"	38	1	"L2"	0	"F"	"D"	"L"
"5471"	45	3	"L2"	0	"F"	"D"	"L"
"5481"	45	3	"L2"	0	"F"	"D"	"L"
"5491"	45	3	"L2"	0	"F"	"D"	"L"
"5501"	47	2	"L2"	0	"F"	"D"	"L"
"5511"	47	2	"L2"	0	"F"	"D"	"L"
"5521"	49	1	"L2"	0	"F"	"D"	"L"
"5531"	52	3	"L2"	0	"F"	"D"	"L"
"5541"	52	3	"L2"	0	"F"	"D"	"L"
"5551"	52	3	"L2"	0	"F"	"D"	"L"
"5561"	54	2	"L2"	0	"F"	"D"	"L"
"5571"	54	2	"L2"	0	"F"	"D"	"L"
"5581"	56	3	"L2"	0	"F"	"D"	"L"
"5591"	56	3	"L2"	0	"F"	"D"	"L"
"5601"	56	3	"L2"	0	"F"	"D"	"L"
"5611"	59	2	"L2"	0	"F"	"D"	"L"
"5621"	59	2	"L2"	0	"F"	"D"	"L"
"5631"	61	1	"L2"	0	"F"	"D"	"L"
"5641"	63	4	"L2"	0	"F"	"D"	"L"
"5651"	63	4	"L2"	0	"F"	"D"	"L"
"5661"	63	4	"L2"	0	"F"	"D"	"L"
"5671"	63	4	"L2"	0	"F"	"D"	"L"
"5681"	66	5	"L2"	0	"F"	"D"	"L"
"5691"	66	5	"L2"	0	"F"	"D"	"L"
"5701"	66	5	"L2"	0	"F"	"D"	"L"
"5711"	66	5	"L2"	0	"F"	"D"	"L"
"5721"	66	5	"L2"	0	"F"	"D"	"L"
"5731"	68	1	"L2"	0	"F"	"D"	"L"
"5741"	70	1	"L2"	0	"F"	"D"	"L"
"5751"	73	5	"L2"	0	"F"	"D"	"L"
"5761"	73	5	"L2"	0	"F"	"D"	"L"
"5771"	73	5	"L2"	0	"F"	"D"	"L"
"5781"	73	5	"L2"	0	"F"	"D"	"L"
"5791"	73	5	"L2"	0	"F"	"D"	"L"
"5801"	75	1	"L2"	0	"F"	"D"	"L"
"5811"	77	1	"L2"	0	"F"	"D"	"L"
"5821"	80	2	"L2"	0	"F"	"D"	"L"
"5831"	80	2	"L2"	0	"F"	"D"	"L"
"5841"	82	3	"L2"	0	"F"	"D"	"L"
"5851"	82	3	"L2"	0	"F"	"D"	"L"
"5861"	82	3	"L2"	0	"F"	"D"	"L"
"5871"	5	1	"L2"	0	"F"	"D"	"L"
"5881"	17	2	"L2"	0	"F"	"D"	"L"
"5891"	17	2	"L2"	0	"F"	"D"	"L"
"5901"	19	2	"L2"	0	"F"	"D"	"L"
"5911"	19	2	"L2"	0	"F"	"D"	"L"
"5921"	33	1	"L2"	0	"F"	"D"	"L"
"5931"	10	1	"L3"	0	"F"	"D"	"L"
"5941"	12	1	"L3"	0	"F"	"D"	"L"
"5951"	14	3	"L3"	0	"F"	"D"	"L"
